Timestamp,Regime,Decision,Direction,Conviction,Mode,CapitalProfile,RiskStyle,Lev,Mult,Votes,Rationale,BlockReason,AegeanSlope,AegeanZone,OrionADX,OrionTrend
1704091200.0,CHOP,NO_GO,HOLD,0.00,NORMAL,SMALL,DEGEN,1.0,1.50,Aegean:FLAT(0.00)|Orion:FLAT(0.00),Regime: CHOP (Reduced Weights). Score: 0.00. [WARMUP],WARMUP,0.000000,N/A,0.00,False
1704091260.0,CHOP,NO_GO,HOLD,0.00,NORMAL,SMALL,DEGEN,1.0,1.50,Aegean:FLAT(0.00)|Orion:FLAT(0.00),Regime: CHOP (Reduced Weights). Score: 0.00. [WARMUP],WARMUP,0.000000,N/A,0.00,False
1704091320.0,CHOP,NO_GO,HOLD,0.00,NORMAL,SMALL,DEGEN,1.0,1.50,Aegean:FLAT(0.00)|Orion:FLAT(0.00),Regime: CHOP (Reduced Weights). Score: 0.00. [WARMUP],WARMUP,0.000000,N/A,0.00,False
1704091380.0,CHOP,NO_GO,HOLD,0.00,NORMAL,SMALL,DEGEN,1.0,1.50,Aegean:FLAT(0.00)|Orion:FLAT(0.00),Regime: CHOP (Reduced Weights). Score: 0.00. [WARMUP],WARMUP,0.000000,N/A,0.00,False
1704091440.0,CHOP,NO_GO,HOLD,0.00,NORMAL,SMALL,DEGEN,1.0,1.50,Aegean:FLAT(0.00)|Orion:FLAT(0.00),Regime: CHOP (Reduced Weights). Score: 0.00. [WARMUP],WARMUP,0.000000,N/A,0.00,False
1704091500.0,CHOP,NO_GO,HOLD,0.00,NORMAL,SMALL,DEGEN,1.0,1.50,Aegean:FLAT(0.00)|Orion:FLAT(0.00),Regime: CHOP (Reduced Weights). Score: 0.00. [WARMUP],WARMUP,0.000000,N/A,0.00,False
1704091560.0,CHOP,NO_GO,HOLD,0.00,NORMAL,SMALL,DEGEN,1.0,1.50,Aegean:FLAT(0.00)|Orion:FLAT(0.00),Regime: CHOP (Reduced Weights). Score: 0.00. [WARMUP],WARMUP,0.000000,N/A,0.00,False
1704091620.0,CHOP,NO_GO,HOLD,0.00,NORMAL,SMALL,DEGEN,1.0,1.50,Aegean:FLAT(0.00)|Orion:FLAT(0.00),Regime: CHOP (Reduced Weights). Score: 0.00. [WARMUP],WARMUP,0.000000,N/A,0.00,False
1704091680.0,CHOP,NO_GO,HOLD,0.00,NORMAL,SMALL,DEGEN,1.0,1.50,Aegean:FLAT(0.00)|Orion:FLAT(0.00),Regime: CHOP (Reduced Weights). Score: 0.00. [WARMUP],WARMUP,0.000000,N/A,0.00,False
1704091740.0,CHOP,NO_GO,HOLD,0.00,NORMAL,SMALL,DEGEN,1.0,1.50,Aegean:FLAT(0.00)|Orion:FLAT(0.00),Regime: CHOP (Reduced Weights). Score: 0.00. [WARMUP],WARMUP,0.000000,N/A,0.00,False
