Timestamp,Symbol,Reason,Details,Meta
1704062760.0,BTCUSDT,REJECT_EDGE_TOO_LOW,Score 4.2 < 8.9 ,
1704063120.0,BTCUSDT,REJECT_EDGE_COST,Exp:15.4 (Sl:7.2/ATR:11.0) < Cost:20.0*1.3 Score:10.1,10.1
1704063180.0,BTCUSDT,REJECT_EDGE_TOO_LOW,Score 8.5 < 8.9 ,
1704063240.0,BTCUSDT,REJECT_EDGE_TOO_LOW,Score 8.1 < 8.9 ,
1704063300.0,BTCUSDT,REJECT_EDGE_TOO_LOW,Score 8.2 < 8.9 ,
1704063360.0,BTCUSDT,REJECT_EDGE_TOO_LOW,Score 8.4 < 8.9 ,
1704063420.0,BTCUSDT,REJECT_EDGE_TOO_LOW,Score 7.8 < 8.9 ,
1704063480.0,BTCUSDT,REJECT_EDGE_COST,Exp:18.4 (Sl:2.7/ATR:12.2) < Cost:20.0*1.3 Score:8.9,8.9
1704063540.0,BTCUSDT,REJECT_EDGE_COST,Exp:18.1 (Sl:2.7/ATR:12.1) < Cost:20.0*1.3 Score:9.0,9.0
1704063600.0,BTCUSDT,REJECT_EDGE_TOO_LOW,"Score 8.8 < 8.9 (p95=9.0, p99=9.9)",
1704063660.0,BTCUSDT,REJECT_EDGE_COST,Exp:19.3 (Sl:2.4/ATR:12.9) < Cost:20.0*1.3 Score:9.1,9.1
1704063720.0,BTCUSDT,REJECT_EDGE_TOO_LOW,"Score 8.6 < 8.9 (p95=9.1, p99=9.9)",
1704063780.0,BTCUSDT,REJECT_EDGE_TOO_LOW,"Score 7.8 < 8.9 (p95=9.1, p99=9.9)",
1704063840.0,BTCUSDT,REJECT_EDGE_TOO_LOW,"Score 8.5 < 8.9 (p95=9.1, p99=9.9)",
1704063900.0,BTCUSDT,REJECT_EDGE_TOO_LOW,"Score 7.8 < 8.9 (p95=9.1, p99=9.9)",
1704063960.0,BTCUSDT,REJECT_EDGE_TOO_LOW,"Score 7.8 < 8.9 (p95=9.1, p99=9.8)",
1704064020.0,BTCUSDT,REJECT_EDGE_TOO_LOW,"Score 8.0 < 8.9 (p95=9.1, p99=9.8)",
1704064080.0,BTCUSDT,REJECT_EDGE_TOO_LOW,"Score 8.4 < 8.9 (p95=9.1, p99=9.8)",
1704064140.0,BTCUSDT,REJECT_EDGE_TOO_LOW,"Score 8.1 < 8.9 (p95=9.1, p99=9.8)",
1704064200.0,BTCUSDT,REJECT_EDGE_TOO_LOW,"Score 8.7 < 8.9 (p95=9.1, p99=9.8)",
1704064260.0,BTCUSDT,REJECT_EDGE_TOO_LOW,"Score 8.8 < 8.9 (p95=9.1, p99=9.8)",
1704064320.0,BTCUSDT,REJECT_EDGE_TOO_LOW,"Score 8.8 < 8.9 (p95=9.1, p99=9.8)",
1704064380.0,BTCUSDT,REJECT_EDGE_TOO_LOW,"Score 8.7 < 8.9 (p95=9.1, p99=9.8)",
1704064440.0,BTCUSDT,REJECT_EDGE_COST,Exp:15.4 (Sl:1.6/ATR:10.3) < Cost:20.0*1.3 Score:9.0,9.0
1704064500.0,BTCUSDT,REJECT_EDGE_COST,Exp:15.2 (Sl:2.1/ATR:10.1) < Cost:20.0*1.3 Score:9.4,9.4
1704064560.0,BTCUSDT,REJECT_EDGE_COST,Exp:15.6 (Sl:2.3/ATR:10.4) < Cost:20.0*1.3 Score:9.6,9.6
1704064620.0,BTCUSDT,REJECT_EDGE_COST,Exp:15.6 (Sl:2.5/ATR:10.4) < Cost:20.0*1.3 Score:9.9,9.9
1704064680.0,BTCUSDT,REJECT_EDGE_COST,Exp:15.5 (Sl:2.8/ATR:10.3) < Cost:20.0*1.3 Score:10.2,10.2
